,count,hate_speech,offensive_language,neither,class,tweet
21787,3,0,3,0,1,tf bitch mine
21788,3,0,3,0,1,tf bitch get coupl rt fstow
21789,3,0,3,0,1,tf real twiter niga bitch x hoe twekin
21790,3,0,1,2,2,thank charli f
21791,3,0,0,3,2,thank charli
21792,3,0,0,3,2,thank charli hapi thursday
21793,3,0,0,3,2,thank hand candi charli
21794,3,0,1,2,2,thank come last night gheto one els could handl sumer
21795,3,0,0,3,2,thank charli
21796,3,0,1,2,2,thank charli
21797,3,0,0,3,2,thank charli great even
21798,3,0,3,0,1,thank scare absolut fuck flatfot lok like pusi fuck jerk
21799,3,0,3,0,1,thank text found hoe
21800,3,0,0,3,2,thank cracker twet today pilchard krackerwheat repeat like typic night bc
21801,3,1,2,0,1,thank niga coco smel god hoe haha fina pul al hoe come smel niga smirk face smile face sunglas
21802,3,0,3,0,1,thanksgiv break bitch
21803,3,0,3,0,1,thanksgiv earli hoe
21804,3,1,2,0,1,thanksgiv fam shaylay ignor chink eye
21805,3,0,3,0,1,thas bitch to
21806,3,0,1,2,2,x ouija x movi lok like trash
21807,3,0,3,0,1,lari cucumb twet funi af bit much rt young bitch might cri face tear joy face tear joy face tear joy
21808,3,0,0,3,2,princip shld asham x lok por color kid made smart x prop disgust morningjo
21810,3,0,3,0,1,anoy moment kep remov headphon someon kep talk like move bitch
21811,6,0,6,0,1,as got nigah hypnot
21812,3,1,2,0,1,as perfect help rt x dis hoe prais nicki minaj everyday understand niga man
21813,3,1,2,0,1,as retart belong short yelow bus peach bus
21814,3,0,3,0,1,awkward moment igotdrunkand stil ugli hoe
21815,3,0,3,0,1,awkward moment hoe say hoe
21816,3,0,3,0,1,awkward moment hold dor someon use dor next like bitch beter back fuck up
21817,3,0,3,0,1,bad bitch get left wack pusi kinda over caus sex get beter everyth col
21818,3,0,3,0,1,beach grece beauti smile face heart eye live bitch as virginia peopl get live around beauti year round weari face pensiv face
21819,3,0,3,0,1,bit donovan got dvd dropin se ya lha bitch
21820,3,0,3,0,1,bitch amanda ran away face tear joy
21821,3,0,3,0,1,bitch tha tha
21822,3,0,3,0,1,bitch beter hapi tip
21823,3,0,3,0,1,bitch cale thor strength rt quot wait
21824,3,0,3,0,1,bitch came flyin lmao
21825,3,0,3,0,1,bitch touch me
21826,3,0,3,0,1,bitch could sit face
21827,3,0,3,0,1,bitch crazi face tear joy face tear joy face tear joy face tear joy pusi fixit scandal
21828,3,0,3,0,1,bitch cur hair way short
21829,3,0,3,0,1,bitch filthi
21830,3,0,3,0,1,bitch got milion boyfriend
21831,3,0,3,0,1,bitch got k folow drive honda flush face
21832,3,0,3,0,1,bitch holerin abt fuck nah fuck dat bitch
21833,3,0,3,0,1,bitch corn fed
21834,3,0,3,0,1,bitch goin of
21835,3,0,3,0,1,bitch hela cranki today someon hand joint
21836,3,0,3,0,1,bitch lie
21837,3,0,3,0,1,bitch walk like person tipe hand wtf face tear joy face tear joy
21838,3,0,3,0,1,bitch mouth made honor rol
21839,3,0,3,0,1,bitch qualitest dont act right wisewordsfromweb
21840,3,0,3,0,1,bitch said pusi pop sever thoe face tear joy face tear joy face tear joy face tear joy
21841,3,0,3,0,1,bitch told control told go find yourself
21842,3,1,2,0,1,bitch want numba gota fuck bruda
21843,3,1,2,0,1,bitch wori fine fuck best friend got jump cock sucker fine least wori
21844,3,0,3,0,1,bitch met know mean bitch milion dolar later niga open hand victori hand fel person tipe hand
21845,3,0,3,0,1,bitch
21846,3,0,3,0,1,boy alway pusi never threat
21847,6,1,5,0,1,broad day moe rt earth rt niga rt rihana proli sexiest bitch earth
21848,3,0,0,3,2,crow sock
21849,3,0,3,0,1,damn lispi mouth bitch know god hel wel tara damn romat damn rock brain man lol
21850,3,0,2,1,1,depres shit trash
21851,3,0,3,0,1,dude rent ai punk bitch either
21852,3,0,0,3,2,dude chicago w fuzi mustach bang johni love whack memoriesofidot
21853,3,2,1,0,0,dumb black bitch gete card pictur made fuck mad ruin day pout face pout face oncom fist kitchen knife bomb
21854,3,0,3,0,1,fat bitch alway phone walk oncom fist oncom fist scisor scisor
21855,3,0,0,3,2,front flip trash front flip swime pol land back everi time
21856,3,2,1,0,0,fuck sluti beaner
21857,3,0,3,0,1,hate shit dont mean noth bitch im fele myself
21858,3,1,2,0,1,ho went darkskin mulato rt fuck up
21859,3,0,3,0,1,hoe ask time is
21860,3,1,2,0,1,hoe befe tunchi chil out
21861,3,0,3,0,1,hoe fat trel said best
21862,3,0,3,0,1,hoe said boti flek lmfao
21863,3,0,3,0,1,hoe nipe
21864,3,0,3,0,1,io gon get yal bitch fuce tryna hide shit
21865,3,0,3,0,1,last twet song lyric reali like bad bitch like preti chick bad bitch cheat easili often
21866,3,1,0,2,2,long hair cover redneck
21867,3,0,3,0,1,make anoy bitch loke ofend bitch ofend
21868,3,1,0,2,2,mocha color chick doe gt gt gt gt think fel love smile face heart eye smile face heart eye smile face heart eye
21869,3,0,3,0,1,nig darion could help act like camera kep composur eatin crawfish hahaha
21870,3,1,2,0,1,nig g e would done thing
21871,3,1,2,0,1,niga trash
21872,3,1,2,0,1,niga tanehil trash lmao dolphin trash
21873,3,0,3,0,1,niga guci alway hit hoe put quot rick jame quot song give niga rick shoutout riprick rickjamesbitch
21874,3,1,2,0,1,niga john ai ah real older niga foreal let vick brotha bitch maplerow
21875,3,0,3,0,1,niga talkin like hoe tel bitch niga speak up
21876,3,0,3,0,1,nigah lol tmlt face tear joy face tear joy face tear joy
21877,3,0,3,0,1,niguh never play fotbal again
21878,3,0,0,3,2,night cap nonsens bird
21879,6,1,5,0,1,old lasi greg total bitch man
21880,3,0,3,0,1,one drunk white bitch alway instig problem involv least one black dude crys afterward someon get hurt
21881,3,0,3,0,1,shit bird get yo self
21882,3,2,1,0,0,pic circul jihadi cal kil saudi isi syria
21883,6,0,6,0,1,pusi best shave holiday
21884,3,0,3,0,1,pusi came gift wrape
21885,3,0,3,0,1,pusi hairi shit gota stink lol
21886,3,0,2,1,1,pusi cri help
21887,3,0,3,0,1,pusi fat whatchu fede it
21888,3,0,2,1,1,pusi so god reliev face two heart
21889,3,0,3,0,1,shack shit bird yo
21890,3,3,0,0,0,shade fagot clash eye color
21891,3,0,2,1,1,shit crow wal mart park lot
21892,3,0,3,0,1,son bitch moment open fridg fod
21893,3,0,3,0,1,stupid bitch karma best pay up
21894,3,1,2,0,1,vine start con frenzi bruh
21895,3,0,0,3,2,warm fuzi fele abl give someon help hand talk medic problem other reali help
21896,3,0,2,1,1,bitch move pule probabl heartl thing did
21897,3,0,0,3,2,solid invest min cue frank yank wow
21898,3,0,3,0,1,almost year ago gave bitch away stolen
21899,3,0,3,0,1,dep like yo moma pusi dep
21900,3,2,0,1,0,fagot rant night
21901,3,0,0,3,2,god time start mickey mous club son
21902,3,0,0,3,2,trash gona put phone godnight
21903,3,0,3,0,1,would weird uncomfort work one whore cofe stand like would freze as bitch get nake
21904,3,0,1,2,2,would gheto litl meal
21905,3,0,3,0,1,ya bm tho rt ai hoe
21906,3,0,3,0,1,deal breaker yo pusi smel like sweati hope short
21907,3,0,3,0,1,legal tackl fagot rt serious
21908,6,0,6,0,1,mighti big bitch saran wrap dres lol
21909,3,0,3,0,1,say hoe as niga
21910,3,1,2,0,1,know pusi readi white peopl gay
21911,3,0,3,0,1,know lie gete pusi talk tast like water fruit shit tf that
21912,3,0,3,0,1,let beat build bitch
21913,3,0,1,2,2,like say pinto sinc rt dude iphon sinc begin
21914,3,0,3,0,1,niga rt fuck wrong bitch got cold ice
21915,6,0,6,0,1,young ho want nuthin old bank rol
21916,3,0,2,1,1,duck face result walk pole twete retard
21917,3,0,3,0,1,catfish stink tl sore pusi bad
21918,3,0,2,1,1,okay minivan run red light sure nail apoint import life bitch
21919,3,0,3,0,1,real dedic bitch got diarhea stil shite bathrom
21920,3,0,3,0,1,real pinchbach told niga watch everybodi bandwagon jump bitch get austin
21921,3,0,0,3,2,right make browni right smile face sunglas face savor fod
21922,3,0,3,0,1,stil pusi
21923,3,0,3,0,1,kind bitch hate fuck with
21924,3,0,3,0,1,tel hoe ai throw neck rt quot aint nobodi got time quot
21925,3,1,2,0,1,stunt hoe instagram teamrealboti
21926,6,0,6,0,1,kep ai like hoe
21927,3,1,2,0,1,tuck yo bitch u ignor as mother fucker
21928,3,1,2,0,1,could alway cal smurf anyth nigah alway even im befe w babi
21929,3,0,3,0,1,yo bitch gut
21930,3,0,3,0,1,bitch act like ned man
21931,3,0,3,0,1,spent half junior year senior year bitch dumb bitch so to
21932,3,0,3,0,1,that bad bestfriend say yu act like hoe cx
21933,3,0,3,0,1,that bc crazi lol that nica tho rt man swear idt nobodi mom coler mine yo
21934,3,0,3,0,1,that fuck give pusi rt quot woke sex mind play cont
21935,3,0,3,0,1,that bitch fel like it
21936,3,0,3,0,1,that ya bitch dont love give head
21937,6,2,4,0,1,that hoe shit doe
21938,3,1,2,0,1,that thing niga ask fort chosabl bitch tonit
21939,3,0,3,0,1,that aint cufe im grown af rt hoe ai loyal
21940,3,0,0,3,2,quot yank quot come disparag pride
21941,3,0,0,3,2,yank ned tanaka beltran x big name x player believ
21942,3,2,1,0,0,midwest us white trash
21943,3,2,1,0,0,south us white trash
21944,3,0,1,2,2,teabag fremarket reali wonder bangladesh last coupl day tcot p teaparti randpaul
21945,3,2,1,0,0,elit cal conserv quot niger quot behind close dor tcot teaparti
21946,3,0,0,3,2,play tonight word friend with
21947,3,0,0,3,2,african goshawk acipit tachiro speci bird prey acipitrida famili fou
21948,3,0,1,2,2,buc great uniform ruin trash smh
21949,3,0,0,3,2,conjur trash god insidi
21950,3,0,3,0,1,dmv system recent restructur narat outlin dant inferno edit dant fat pise cunt
21951,3,0,0,3,2,devil wear charli revlon leserfilm
21952,3,0,3,0,1,english kile leprechaun thank god anoy litl bastard
21953,3,0,0,3,2,giant trash
21954,3,0,0,3,2,guy got excit saw oreo coki crust thought make pie bume realiz chesecak
21955,3,0,3,0,1,internet make think bitch actuali not
21956,3,1,2,0,1,irish california white trash
21957,3,0,0,3,2,john cantli video isu al furqan media new level jihadi propaganda promis episod amp wage ideolog warfar
21958,3,0,1,2,2,kfan mock draft continu cleveland quot clock quot paul alen vike th pick go def back justin gilbert
21959,3,0,3,0,1,karat kid pusi
21960,3,0,0,3,2,met ofic isu amber warn snow least warn amber snow posh word yelow
21961,3,0,2,1,1,monday bitch
21962,3,0,0,3,2,ofic fuzi sock favorit blanket literali ned life rn
21963,3,1,0,2,2,perfect gift jihadi shope list
21964,3,0,1,2,2,perfect gift jihadi shope list
21965,3,0,1,2,2,pirat made playof yank hel frozen over
21966,3,0,3,0,1,redskin trash fuck gete that
21967,3,0,0,3,2,republican lt governor misouri say sori cale law anglo american law racist pig is
21968,3,0,0,3,2,rick scot charli crist ad rune near non stop florida past wek gete even wors
21969,3,0,1,2,2,saint pure trash lol smh
21970,3,2,1,0,0,south ful white trash midwest ful white trash west coast ful white trash
21971,3,1,2,0,1,steler new uniform lok like homosexu bumbleb wtf
21972,3,1,2,0,1,tl talkin eatin pusi u watchin socer ur grade fagot rt game crazi
21973,3,0,1,2,2,walk dead trash peopl face tear joy
21974,3,1,0,2,2,wayan bros retard show ever
21975,3,0,2,1,1,x exe hoe exit ghost ghost
21976,3,0,0,3,2,yank stil suck
21977,3,0,3,0,1,bad bitch stil awak
21978,3,0,3,0,1,badest bitch world folow ig today start like pic aint even atract know catfish
21979,3,0,3,0,1,badest bitch back chestnut welcomehom
21980,3,0,0,3,2,beauti fairi pol near glenbritl isl skye scotland
21981,3,0,3,0,1,beauti nede want man pricel idk se bitch strung fuck men joint custodi with
21982,3,0,0,3,2,bengal trash like wek sem
21983,3,0,3,0,1,big homi drizi threaten hoe grine squint face grine squint face grine squint face
21984,3,0,0,3,2,bird word esurancesav
21985,3,0,0,3,2,bird bes bird honeyb
21986,3,0,0,3,2,bird bug voguet anat r via vintag jewelri bugout insect bird
21987,3,0,2,1,1,bird sing bring thought hot flesh spring morn hot sexual desir fil head let tast amp fel you
21988,3,0,3,0,1,bitch coach said like atitud
21989,3,0,3,0,1,bitch got nerv
21990,3,0,3,0,1,bitch fre d
21991,3,0,3,0,1,bitch ofici though dick harder misil yo
21992,3,0,3,0,1,bitch role eye bc get tipe listen u ask swet potato fri instead regular
21993,3,0,3,0,1,bitch shot cj go upstat clape hand clape hand rais hand rais hand fold hand fold hand rip babi angel
21994,3,0,3,0,1,bitch act like club as litl as skirt amp short give em yeast infect n shit
21995,3,0,3,0,1,bitch back
21996,3,0,3,0,1,bitch behind anoy
21997,3,3,0,0,0,black california typic niger
21998,3,0,0,3,2,boy shot albino der
21999,3,0,0,3,2,browni made sin
22000,3,1,2,0,1,brown schedul first half year literali retard easi
22001,3,2,1,0,0,chink reali hunt fod rt dog shot arow n east
22002,3,0,3,0,1,citi use hoe bitch lok sick
22003,3,0,3,0,1,clip hang dick automat shoti drum cal tomi guarant get bitch me
22004,3,0,2,1,1,club never get old x hoe though
22005,3,0,3,0,1,corni facad apart nick canon plan niga actuali genius level busin bitch
22006,3,0,2,1,1,day ex told sober cheat day elimin color skini jean wardrob
22007,3,0,3,0,1,dean hoe fuck home bro
22008,3,0,0,3,2,earli bird get worm second mous get chese
22009,3,0,0,3,2,earli bird take nap non
22010,3,0,3,0,1,easiest way sex chick smel god make laugh take get fod fuck right pusi
22011,3,0,3,0,1,emoji use flirt wit bitch gt smile face horn
22012,3,0,0,3,2,end yank game plane even take it
22013,3,0,1,2,2,fact bruin draft yank fan goe show weak scout staf imo homework firechor
22014,3,0,0,3,2,famili ron x neal ned sue wu tang trash song releas name
22015,3,0,3,0,1,fourth hokag litl bitch like niga even take bitch as fox
22016,3,0,3,0,1,fuck yelow cloud do
22017,3,0,3,0,1,fuck mickey gave coki big mac box
22018,3,0,3,0,1,fuckin hoe
22019,3,2,1,0,0,fuck royal bitch work
22020,6,0,6,0,1,funi thing daughter never got kick one night stand courag tel mom ofici hoe
22021,3,1,2,0,1,gheto hoe love fele niga ab ya heard me
22022,3,0,2,1,1,gheto thuge version tre life come son
22023,3,0,3,0,1,girl skipe schol ai noth made say head quot bitch u supos schol quot catch myself
22024,3,0,3,0,1,gospel rt beter wake realiz god lord ai stop creat pusi built shawti
22025,3,0,0,3,2,guinea fowl sem
22026,3,1,2,0,1,guy la fitn fag face tear joy loud cri face
22027,3,1,2,0,1,heat make wana put hand nigah sweat droplet vs buton angri face backhand index point left
22028,3,0,3,0,1,hoe aint clasi like trashi
22029,3,0,3,0,1,hoe everybodi niga
22030,3,0,3,0,1,hoe rate e
22031,3,0,3,0,1,homi reali love fat bitch face tear joy loud cri face face tear joy like love
22032,3,0,3,0,1,homiez bitch like homiez
22033,3,0,3,0,1,intens bankhead bounc said quot know bitch cuz travel quot
22034,3,0,0,3,2,jig
22035,6,0,0,6,2,jig up
22036,3,0,3,0,1,ladi talk sit seat hour pis like bruh alreadi tri twice fuck pe bitch
22037,3,0,0,3,2,last bat yank stadium thank make god one captain farewelcaptain
22038,3,0,3,0,1,last time pusi salmon pink was
22039,3,0,3,0,1,left tho rt twitpic selfi bad bitch chocol bar chocol bar chocol bar
22040,3,2,1,0,0,leftist homosexu war cathol church kick high gear infiltr priesthod boy rape fag
22041,3,1,2,0,1,lie twiter niga would know grade pusi even slape cros face
22042,3,0,3,0,1,lit bitch talkin shit ai math clas today expresionl face reali want pres isu
22043,3,0,3,0,1,litl bitch nervous twete anymor
22044,3,0,3,0,1,litl bitch told slopi top hopi gave slopi topi like slopi topi gode
22045,3,0,3,0,1,major hoe think shit stink
22046,3,0,3,0,1,moment truli believ ur fuck pice trash love fele
22047,3,0,3,0,1,beauti women havin x retard caption pic sh extra dumb
22048,3,1,2,0,1,broke peopl say bitch niga aford speak
22049,7,3,4,0,1,movi aboutim hard as chick flick niga goe back time quick n fuck bitch n lol
22050,3,0,3,0,1,music stop play hear fuck bitch spit face tear joy face tear joy
22051,3,2,1,0,0,nation know rather real niger amp bad bitch
22052,3,0,3,0,1,nerv peopl though cant take nobodi serious continu laugh hoe
22053,3,0,3,0,1,nerv nica step crispi as shoe wit dusti as timb
22054,3,0,3,0,1,nice side long beach reali got hoe lol
22055,3,0,3,0,1,except babi moma stuck gheto bitch stomp as like african ritual
22057,3,0,3,0,1,part award like dyke part cypher amp old skol femal mcs
22058,3,0,3,0,1,reason cheat show bitch kind dick girl gete
22059,3,0,2,1,1,thing nica folow smh ya self everyon els taken
22060,3,0,3,0,1,time scream tyres tackl hoe as bitch thewalkingdead
22061,3,0,3,0,1,time year bitch cabl quot hocus pocus quot come fml
22062,3,2,1,0,0,peopl historicali cale white trash cale reason white trash truth hurt
22063,3,0,3,0,1,pilgrim high fuck like quot let kil big as bird eat bilion thing
22064,3,0,3,0,1,pilot sen eye said awfuli red told get high bitch man
22065,3,0,3,0,1,power christ compel pop pusi
22066,3,0,3,0,1,price wrong bitch
22067,3,0,0,3,2,pro isi jihadi prayer haj make round now
22068,3,0,0,3,2,punish fit crime instanc take last twinki choke twinki twinki sacr
22069,3,0,3,0,1,question alon weari face face tear joy face tear joy rt citi got bitch gold teth
22070,3,2,1,0,0,reason shelbi hate sandwich quer
22071,3,0,0,3,2,redskin bege lose game smh
22072,3,0,1,2,2,redskin chang name injun
22073,3,0,1,2,2,republican teabag hate screw em
22074,3,2,0,1,0,rich kid bever hil trash even entertain trash lok mid thirti
22075,3,0,0,3,2,right english person go busin import suspicion roug wog cop
22076,3,1,2,0,1,bitch tele let go one would go grab right hundr point clape hand
22077,3,0,3,0,1,bitch fail geometri know exact angl use take perfect selfi
22078,3,0,3,0,1,bitch chick pose wit pic instagram like bitch text boyfriend ai textin back
22079,3,0,3,0,1,shit bitch brag hilari
22080,3,0,3,0,1,solut simpl buy bitch
22081,3,0,3,0,1,spot open take beter grab anoth bitch determin beauti enough it
22082,3,1,2,0,1,stret dirti hoe nigad tri wife though
22083,3,2,1,0,0,thing work black peopl bitch never fuck time wana complain short check bitch die today now
22084,3,0,3,0,1,thiner eyebrow crazier bitch
22085,3,0,3,0,1,tweter gurl tumblr use taser roach asum hous bitch shame
22086,3,1,0,2,2,two ringl fag rt barkley amp regi talk nonsens entir game
22087,3,0,3,0,1,type bitch like think broke disgust
22088,3,0,3,0,1,ugliest bitch swear bad slepe face
22089,3,0,3,0,1,undesir rt loud cri face loud cri face loud cri face loud cri face loud cri face bitch big bruh
22090,3,0,0,3,2,valu abu qutada statement credenti jihadi circl impec face trial teror charg
22091,3,0,3,0,1,way hawk girl gren lantern trust hoe nope
22092,3,0,3,0,1,way fuck would think love bitch
22093,3,0,3,0,1,way se bitch fake afili
22094,3,1,2,0,1,way klansman would say quot niger slave quot way say quot conserv quot literali ses conserv slave
22095,3,0,3,0,1,weknd bitch love dark skin fela now
22096,3,0,3,0,1,whole afternon quot dep voic bitch quot
22097,3,0,3,0,1,wife new bitch name ursula
22098,3,0,3,0,1,wilow tre pocohonta bitch year old
22099,3,1,2,0,1,word bitch apli women women got litl bitch em
22100,6,0,6,0,1,world n everi bitch it
22101,3,0,3,0,1,world beter place bitch like die lone
22102,3,0,0,3,2,the bear trash tho
22103,3,1,2,0,1,insult even self deprec first thing straight go fagot quer trani gay even supos quot ali quot
22104,3,0,0,3,2,gota load lux vs murda mok
22105,3,0,1,2,2,salsa negro awesom
22106,3,0,3,0,1,bad bitch blow kise earlob
22107,3,0,0,3,2,browni tho reliev face ok hand
22108,3,0,3,0,1,chick tri put fire lol dirt bag court dumb hoe though
22109,6,1,5,0,1,gay dude stay badest bitch punch line
22110,3,0,3,0,1,hoe like face tear joy face tear joy face tear joy face tear joy face tear joy weari face weari face weari face weari face unamus face victori hand
22111,3,1,2,0,1,hoe gone cale strvp
22112,3,0,2,1,1,hoe lok clean fot
22113,3,0,3,0,1,old bytch sori phuck sack pusi get ripe is
22114,3,0,3,0,1,preti bitch love bitch love guci
22115,3,0,3,0,1,preti nail bitch bail outa jail bitch
22116,3,2,1,0,0,quer as short rabchenko got on
22117,3,0,3,0,1,quic blast bitch cash bitch slepe face money wing money bag
22118,3,0,3,0,1,quiet girl hoe watch out
22119,3,0,3,0,1,shit ugli hoe rt rt nuget amp u stil actin chicken
22120,6,0,6,0,1,shota grandmama hous ai around bitch ina minut
22121,3,0,3,0,1,shota grandmoma hous ai round bitch minut
22122,3,1,2,0,1,squirel fagot b rt thresomethursday
22123,6,0,6,0,1,taz angel hoe ned furnitur
22124,3,0,3,0,1,women bar hapyhour pleasur old hoe pure savag face tear joy face tear joy face tear joy
22125,3,0,3,0,1,hit bitch like fre throw
22126,3,0,1,2,2,went insid order hide mutant bird
22127,3,0,0,3,2,zerah cushit came armi one milion men chariot came far mare
22128,3,0,3,0,1,bitch expens budget bo aford shit bitch want
22129,3,0,3,0,1,shot bitch as stupid shit like key car bust window
22130,3,0,3,0,1,bitch gon fuck money long
22131,3,0,3,0,1,fuck yo bitch
22132,6,2,4,0,1,mexican bitch wana speak fuckin languag amp give atitud speak right as tf
22133,6,1,5,0,1,stupid bitch clas literali ask question everi time profesor say someth
22134,3,0,3,0,1,wana ask mad question bitch tel ned stop interupt playlist
22135,3,0,3,0,1,bitch sing sound like hors choke
22136,3,0,3,0,1,ya idol kany wife hoe lol
22137,3,0,3,0,1,would die breath bitch
22138,3,0,3,0,1,type niga world real niga amp bitch niga
22139,3,0,1,2,2,lot top tier wrestler start quot yardi quot
22140,3,0,3,0,1,girl women ladi bitch x beitch dumb as bitch hahaha
22141,3,0,2,1,1,real life hoe ig crazi
22142,3,1,2,0,1,retard as movi netflix
22143,3,0,0,3,2,trash bag hal that like wks weird thing chang consist everi day
22144,3,0,0,3,2,rule quot tie goe runer quot safe yank johnsterl
22145,3,0,3,0,1,noth wrong ariana grand caus lok like hoe x gota problem
22146,3,0,0,3,2,yelow thing sky know make it
22147,3,0,3,0,1,bitch joint custodi dick act understand part time benefit
22148,3,1,2,0,1,may fag hag switch x comin
22149,3,0,1,2,2,side trip dc charli palmer cpac
22150,3,0,3,0,1,reason block bitch
22152,6,0,5,1,1,go act like hoe unamus face
22153,3,0,0,3,2,bird nest garag bird fli pop car expresionl face
22154,3,0,3,0,1,difer ya bitch ya friend bitch rey build wit friend tryna compet
22155,3,0,1,2,2,gren bowl high splif high j high blunt high moke high moke cofe high
22156,3,0,3,0,1,lot big boti bitch phar gym flush face se evil monkey peach
22157,3,0,1,2,2,special place hel peopl slam brake yelow light pensiv face pistol
22158,6,0,6,0,1,apar we cunt year younger cale sean brown cheki lol
22159,3,0,3,0,1,dude twiter respect dick know miror selfi nigaz nude droper dick avi pusi eat avi
22160,3,0,0,3,2,gona lot trash talk today worldcup
22161,3,1,2,0,1,gota like white trash motherfuck live hous think job
22162,3,0,3,0,1,like injuri game fotbal shit trash lol
22163,3,0,3,0,1,like one ex stil kinda cute bitch got fat
22164,3,0,3,0,1,one flirt mad bitch inbox skr skr
22165,3,0,3,0,1,enough day hour cheat suck dick right drain lok mouth pusi
22166,3,0,3,0,1,bad bitch face tear joy face tear joy
22167,3,0,1,2,2,someon ride around robinson walmart lawn mower gheto headlight ade realif
22168,3,0,3,0,1,there girl avi must get mani bitch
22169,3,0,3,0,1,there one dude stand schol stay freshman girl girl schol caus none fw bitch
22170,3,0,3,0,1,ut hoe goin
22171,6,0,1,5,2,insan cigar trash foam done bump head rt insan like insan
22172,3,0,3,0,1,bad bitch reali ai bad se pic aliyah
22173,3,0,0,3,2,bird mesi
22174,3,0,3,0,1,bitch ai shit forgot mention
22175,3,0,3,0,1,bitch ai trust
22176,3,0,3,0,1,bitch aint playin x jealous woman beter research fbi
22177,3,0,3,0,1,bitch alway tripin
22178,3,0,3,0,1,bitch take forev doe
22179,3,0,3,0,1,bitch judg like experi life bilion dolar club high favor amp preti damn wel person tipe hand
22180,3,0,3,0,1,bitch kilin day
22181,3,0,3,0,1,bitch bore
22182,3,0,3,0,1,bitch averag lmao quot badi quot preti girl like person tipe hand
22183,3,1,2,0,1,bitch crazi
22184,3,0,3,0,1,bitch dead suck fuck nigaz condom wana rock whitw dres next day like bout dem clean
22185,3,0,3,0,1,bitch dont want boyfriend want pimp
22186,3,0,3,0,1,bitch fake one min talk hoe next min bestfriend hoe
22187,3,1,2,0,1,bitch fina fuck birthday wek
22188,3,0,3,0,1,bitch funi like mike ep
22189,3,0,3,0,1,bitch gota realiz quot niga quot want face tear joy sever ocas slepe face
22190,9,0,9,0,1,bitch iri iri iri iri iri
22191,3,0,3,0,1,bitch irit
22192,3,0,3,0,1,bitch crazi
22193,3,0,3,0,1,bitch wild
22194,3,0,3,0,1,bitch loud reason
22195,3,0,3,0,1,bitch love niga copi
22196,3,0,3,0,1,bitch love soda
22197,3,0,3,0,1,bitch love soda
22198,3,0,3,0,1,bitch man love hara
22199,3,0,3,0,1,bitch ned get bed make cheseburg imahomi
22200,4,0,4,0,1,bitch reali backpag hoe ing loud cri face loud cri face loud cri face watch yo bitch could there
22201,3,0,3,0,1,bitch reali love soda here
22202,3,1,2,0,1,bitch reali mari rich as niga
22203,3,0,3,0,1,bitch smel like fish loud cri face
22204,3,0,3,0,1,bitch broke instead go get quick go ask somethin
22205,3,0,3,0,1,bitch redund
22206,3,0,3,0,1,bitch talk shit whisper it
22207,3,0,3,0,1,bitch think know snap ha bitch snap
22208,3,0,3,0,1,bitch want next best thing
22209,3,0,3,0,1,bitch wash ai soap involv
22210,4,0,1,3,2,browni bomb
22211,3,0,0,3,2,browni
22212,3,0,3,0,1,bum as bitch block drawin unamus face
22213,3,0,3,0,1,celebr niga pase kardashian hoe around month
22214,3,1,2,0,1,cheto tast lika steak right nah boy bitch go dumb
22215,3,0,3,0,1,chick use got get want bunch roni amp trickz as hoe
22216,3,0,2,1,1,chubi hoe alway quot diet quot
22217,3,0,3,0,1,custom fuck crazi bitch said god smite dumba lock acount
22218,4,0,4,0,1,day bitch lete anyon hit raw
22219,3,0,3,0,1,fat hoe think slick post neck pic shit
22220,3,0,3,0,1,girl eyebrow make lok like hoe walk fib
22221,3,0,3,0,1,girl go schol kind og aquat color weav head fuck go on
22222,3,0,3,0,1,groupi bitch wild enough suck babi dick
22223,3,1,2,0,1,ho e everybodi like nigah everybodi hoe gone hoe regardl cont
22224,3,0,3,0,1,hoe as nica talkn shyt nica make nica wana go snatch bitch outa nica
22225,3,1,2,0,1,hoe niga havnt sen half chainz
22226,6,0,6,0,1,hoe fol to
22227,3,1,2,0,1,hoe smash one yo niga proud
22228,3,0,3,0,1,hoe ai got noth ya
22230,6,0,5,1,1,hoe ai loyal wave hand
22231,3,0,3,0,1,hoe ai loyal smirk face
22232,3,0,3,0,1,hoe ai loyal unamus face
22233,3,0,3,0,1,hoe ai loyal rt man that realest shirt sen tonight chick flip phone robe me
22234,3,0,3,0,1,hoe ai loyal rt naya rivera got mari thre month break big sean
22235,3,1,2,0,1,hoe ai loyal niga ai either
22236,3,0,3,0,1,hoe ai loyal
22237,3,1,2,0,1,hoe ai loyal
22238,3,0,3,0,1,hoe ai loyal
22239,3,0,3,0,1,hoe ai shit ai tripe thot ion like convers gone let fuck not
22240,3,0,3,0,1,hoe ai yo turn hundr point hundr point u hear me
22242,3,0,3,0,1,hoe aint loyal ok hand
22243,3,0,3,0,1,hoe aint your
22244,3,0,3,0,1,hoe alway gone thot around ever give atent time
22245,3,0,2,1,1,hoe hilari day face tear joy face tear joy
22246,3,1,2,0,1,hoe actin nica actin tough unamus face
22247,3,0,3,0,1,hoe bof smh
22248,3,0,3,0,1,hoe bust nut get rt
22249,3,0,3,0,1,hoe flawgen swear bruh niga dont want yal
22250,3,2,1,0,0,hoe lie us niga got news monogam niga yo bitch fuck anonym niga
22251,3,0,3,0,1,hoe thirsti atent
22252,3,0,3,0,1,hoe tri much much
